telematics_event_id,vehicle_id,client_id,telematics_device_id,device_firmware_version,event_date,provider_name,distance_km,idle_minutes,harsh_events_count,gps_fix_rate_pct
TEL-0000808,VEH-00085,CLI-0005,TELDEV-000085,4.3.0,2026-03-10,Synthetic Safety Telematics,22.0,87,6,96.86
TEL-0000809,VEH-00085,CLI-0005,TELDEV-000085,5.0.2,2026-03-11,Synthetic GPS Cloud,213.7,87,0,98.93
TEL-0000810,VEH-00085,CLI-0005,TELDEV-000085,4.2.1,2026-03-12,Synthetic OEM Connect,399.0,28,5,88.88
TEL-0000811,VEH-00085,CLI-0005,TELDEV-000085,4.2.1,2026-03-13,Synthetic OEM Connect,86.8,81,0,88.54
TEL-0000812,VEH-00085,CLI-0005,TELDEV-000085,4.3.0,2026-03-14,Synthetic GPS Cloud,378.1,14,4,88.06
TEL-0000813,VEH-00142,CLI-0003,TELDEV-000142,4.2.1,2026-03-01,Synthetic Safety Telematics,341.7,42,2,99.85
TEL-0000814,VEH-00142,CLI-0003,TELDEV-000142,4.2.1,2026-03-02,Synthetic OEM Connect,385.4,51,0,89.87
TEL-0000815,VEH-00142,CLI-0003,TELDEV-000142,5.0.2,2026-03-03,Synthetic GPS Cloud,261.1,33,6,96.16
TEL-0000816,VEH-00142,CLI-0003,TELDEV-000142,5.0.2,2026-03-04,Synthetic Safety Telematics,130.1,83,4,92.91
TEL-0000817,VEH-00142,CLI-0003,TELDEV-000142,4.2.1,2026-03-05,Synthetic OEM Connect,345.9,48,4,98.11
TEL-0000818,VEH-00142,CLI-0003,TELDEV-000142,4.2.1,2026-03-06,Synthetic OEM Connect,106.4,1,6,88.5
TEL-0000819,VEH-00142,CLI-0003,TELDEV-000142,4.3.0,2026-03-07,Synthetic GPS Cloud,278.4,28,1,95.65
TEL-0000820,VEH-00142,CLI-0003,TELDEV-000142,4.2.1,2026-03-08,Synthetic GPS Cloud,378.9,62,1,90.2
TEL-0000821,VEH-00142,CLI-0003,TELDEV-000142,4.3.0,2026-03-09,Synthetic GPS Cloud,396.3,32,6,91.42
TEL-0000822,VEH-00142,CLI-0003,TELDEV-000142,4.3.0,2026-03-10,Synthetic OEM Connect,359.3,33,1,97.13
TEL-0000823,VEH-00142,CLI-0003,TELDEV-000142,4.3.0,2026-03-11,Synthetic GPS Cloud,399.1,71,7,90.41
TEL-0000824,VEH-00142,CLI-0003,TELDEV-000142,5.0.2,2026-03-12,Synthetic GPS Cloud,197.0,13,1,90.74
TEL-0000825,VEH-00142,CLI-0003,TELDEV-000142,4.3.0,2026-03-13,Synthetic GPS Cloud,35.1,88,1,90.9
TEL-0000826,VEH-00142,CLI-0003,TELDEV-000142,5.0.2,2026-03-14,Synthetic OEM Connect,184.0,18,7,95.16
TEL-0000827,VEH-00113,CLI-0010,TELDEV-000113,4.2.1,2026-03-01,Synthetic Safety Telematics,392.1,24,3,96.7
TEL-0000828,VEH-00113,CLI-0010,TELDEV-000113,4.2.1,2026-03-02,Synthetic Safety Telematics,6.0,19,5,98.31
TEL-0000829,VEH-00113,CLI-0010,TELDEV-000113,4.3.0,2026-03-03,Synthetic GPS Cloud,147.0,25,0,92.7
TEL-0000830,VEH-00113,CLI-0010,TELDEV-000113,4.2.1,2026-03-04,Synthetic OEM Connect,212.3,28,2,95.53
TEL-0000831,VEH-00113,CLI-0010,TELDEV-000113,4.3.0,2026-03-05,Synthetic Safety Telematics,302.9,3,7,88.83
TEL-0000832,VEH-00113,CLI-0010,TELDEV-000113,4.2.1,2026-03-06,Synthetic Safety Telematics,222.0,71,2,89.72
TEL-0000833,VEH-00113,CLI-0010,TELDEV-000113,4.3.0,2026-03-07,Synthetic GPS Cloud,46.8,8,6,94.22
TEL-0000834,VEH-00113,CLI-0010,TELDEV-000113,4.2.1,2026-03-08,Synthetic Safety Telematics,302.6,92,5,92.44
TEL-0000835,VEH-00113,CLI-0010,TELDEV-000113,4.2.1,2026-03-09,Synthetic GPS Cloud,287.4,0,6,88.04
TEL-0000836,VEH-00113,CLI-0010,TELDEV-000113,4.2.1,2026-03-10,Synthetic OEM Connect,322.9,15,3,97.15
TEL-0000837,VEH-00113,CLI-0010,TELDEV-000113,4.2.1,2026-03-11,Synthetic Safety Telematics,229.1,2,7,99.25
TEL-0000838,VEH-00113,CLI-0010,TELDEV-000113,5.0.2,2026-03-12,Synthetic OEM Connect,118.6,78,6,93.4
TEL-0000839,VEH-00113,CLI-0010,TELDEV-000113,5.0.2,2026-03-13,Synthetic GPS Cloud,286.8,78,4,92.14
TEL-0000840,VEH-00113,CLI-0010,TELDEV-000113,5.0.2,2026-03-14,Synthetic OEM Connect,201.2,19,7,94.44
TEL-0000841,VEH-00077,CLI-0009,TELDEV-000077,4.3.0,2026-03-01,Synthetic GPS Cloud,60.7,81,2,99.56
TEL-0000842,VEH-00077,CLI-0009,TELDEV-000077,4.3.0,2026-03-02,Synthetic OEM Connect,370.4,47,0,93.18
TEL-0000843,VEH-00077,CLI-0009,TELDEV-000077,4.3.0,2026-03-03,Synthetic GPS Cloud,17.9,52,3,99.85
TEL-0000844,VEH-00077,CLI-0009,TELDEV-000077,4.2.1,2026-03-04,Synthetic Safety Telematics,148.2,51,6,98.6
TEL-0000845,VEH-00077,CLI-0009,TELDEV-000077,4.3.0,2026-03-05,Synthetic Safety Telematics,190.0,49,7,92.36
TEL-0000846,VEH-00077,CLI-0009,TELDEV-000077,4.3.0,2026-03-06,Synthetic Safety Telematics,167.5,92,3,90.95
TEL-0000847,VEH-00077,CLI-0009,TELDEV-000077,5.0.2,2026-03-07,Synthetic GPS Cloud,238.7,93,5,98.8
TEL-0000848,VEH-00077,CLI-0009,TELDEV-000077,5.0.2,2026-03-08,Synthetic OEM Connect,157.4,39,3,92.71
TEL-0000849,VEH-00077,CLI-0009,TELDEV-000077,4.3.0,2026-03-09,Synthetic GPS Cloud,228.0,57,4,98.86
TEL-0000850,VEH-00077,CLI-0009,TELDEV-000077,5.0.2,2026-03-10,Synthetic OEM Connect,21.4,27,5,94.62
TEL-0000851,VEH-00077,CLI-0009,TELDEV-000077,4.2.1,2026-03-11,Synthetic Safety Telematics,161.4,66,6,90.16
TEL-0000852,VEH-00077,CLI-0009,TELDEV-000077,4.3.0,2026-03-12,Synthetic GPS Cloud,291.5,49,2,91.28
TEL-0000853,VEH-00077,CLI-0009,TELDEV-000077,5.0.2,2026-03-13,Synthetic Safety Telematics,236.6,19,6,94.9
TEL-0000854,VEH-00077,CLI-0009,TELDEV-000077,4.2.1,2026-03-14,Synthetic GPS Cloud,172.7,59,3,98.42
TEL-0000855,VEH-00089,CLI-0010,TELDEV-000089,4.2.1,2026-03-01,Synthetic OEM Connect,132.8,78,0,96.11
TEL-0000856,VEH-00089,CLI-0010,TELDEV-000089,4.2.1,2026-03-02,Synthetic GPS Cloud,9.0,6,5,98.23
TEL-0000857,VEH-00089,CLI-0010,TELDEV-000089,4.3.0,2026-03-03,Synthetic OEM Connect,85.3,19,3,91.69
TEL-0000858,VEH-00089,CLI-0010,TELDEV-000089,4.2.1,2026-03-04,Synthetic OEM Connect,261.8,40,7,93.7
TEL-0000859,VEH-00089,CLI-0010,TELDEV-000089,5.0.2,2026-03-05,Synthetic GPS Cloud,121.7,12,2,98.81
TEL-0000860,VEH-00089,CLI-0010,TELDEV-000089,4.2.1,2026-03-06,Synthetic GPS Cloud,174.4,68,6,89.9
TEL-0000861,VEH-00089,CLI-0010,TELDEV-000089,5.0.2,2026-03-07,Synthetic Safety Telematics,197.2,35,3,99.71
TEL-0000862,VEH-00089,CLI-0010,TELDEV-000089,5.0.2,2026-03-08,Synthetic GPS Cloud,381.9,12,0,89.63
TEL-0000863,VEH-00089,CLI-0010,TELDEV-000089,4.3.0,2026-03-09,Synthetic OEM Connect,159.3,21,0,95.03
TEL-0000864,VEH-00089,CLI-0010,TELDEV-000089,4.3.0,2026-03-10,Synthetic OEM Connect,245.7,23,7,98.73
TEL-0000865,VEH-00089,CLI-0010,TELDEV-000089,4.3.0,2026-03-11,Synthetic Safety Telematics,238.0,43,1,98.64
TEL-0000866,VEH-00089,CLI-0010,TELDEV-000089,4.2.1,2026-03-12,Synthetic GPS Cloud,56.7,38,6,99.0
TEL-0000867,VEH-00089,CLI-0010,TELDEV-000089,4.2.1,2026-03-13,Synthetic Safety Telematics,82.8,81,5,91.51
TEL-0000868,VEH-00089,CLI-0010,TELDEV-000089,4.2.1,2026-03-14,Synthetic OEM Connect,253.2,63,0,95.46
TEL-0000869,VEH-00091,CLI-0015,TELDEV-000091,5.0.2,2026-03-01,Synthetic OEM Connect,416.5,46,4,90.3
TEL-0000870,VEH-00091,CLI-0015,TELDEV-000091,4.3.0,2026-03-02,Synthetic Safety Telematics,379.8,3,7,91.82
TEL-0000871,VEH-00091,CLI-0015,TELDEV-000091,4.2.1,2026-03-03,Synthetic GPS Cloud,272.8,89,4,91.16
TEL-0000872,VEH-00091,CLI-0015,TELDEV-000091,4.3.0,2026-03-04,Synthetic OEM Connect,17.0,95,7,95.91
TEL-0000873,VEH-00091,CLI-0015,TELDEV-000091,4.3.0,2026-03-05,Synthetic Safety Telematics,13.2,79,0,96.82
TEL-0000874,VEH-00091,CLI-0015,TELDEV-000091,4.2.1,2026-03-06,Synthetic OEM Connect,159.9,60,6,92.66
TEL-0000875,VEH-00091,CLI-0015,TELDEV-000091,5.0.2,2026-03-07,Synthetic Safety Telematics,113.5,48,5,92.4
TEL-0000876,VEH-00091,CLI-0015,TELDEV-000091,5.0.2,2026-03-08,Synthetic OEM Connect,171.0,43,2,99.31
TEL-0000877,VEH-00091,CLI-0015,TELDEV-000091,5.0.2,2026-03-09,Synthetic OEM Connect,232.0,62,4,91.2
TEL-0000878,VEH-00091,CLI-0015,TELDEV-000091,4.3.0,2026-03-10,Synthetic Safety Telematics,35.6,85,5,98.34
TEL-0000879,VEH-00091,CLI-0015,TELDEV-000091,4.2.1,2026-03-11,Synthetic GPS Cloud,340.5,13,3,88.89
TEL-0000880,VEH-00091,CLI-0015,TELDEV-000091,4.3.0,2026-03-12,Synthetic GPS Cloud,64.7,30,1,98.36
TEL-0000881,VEH-00091,CLI-0015,TELDEV-000091,4.2.1,2026-03-13,Synthetic Safety Telematics,5.6,43,1,89.87
TEL-0000882,VEH-00091,CLI-0015,TELDEV-000091,5.0.2,2026-03-14,Synthetic OEM Connect,265.0,42,1,95.35
TEL-0000883,VEH-00001,CLI-0009,TELDEV-000001,4.2.1,2026-03-01,Synthetic Safety Telematics,58.3,95,1,90.23
TEL-0000884,VEH-00001,CLI-0009,TELDEV-000001,5.0.2,2026-03-02,Synthetic GPS Cloud,1.6,87,3,90.52
TEL-0000885,VEH-00001,CLI-0009,TELDEV-000001,5.0.2,2026-03-03,Synthetic GPS Cloud,162.5,80,3,93.71
TEL-0000886,VEH-00001,CLI-0009,TELDEV-000001,4.2.1,2026-03-04,Synthetic Safety Telematics,414.9,77,2,93.63
TEL-0000887,VEH-00001,CLI-0009,TELDEV-000001,5.0.2,2026-03-05,Synthetic Safety Telematics,248.6,7,7,90.22
TEL-0000888,VEH-00001,CLI-0009,TELDEV-000001,4.2.1,2026-03-06,Synthetic GPS Cloud,73.9,25,4,89.73
TEL-0000889,VEH-00001,CLI-0009,TELDEV-000001,5.0.2,2026-03-07,Synthetic Safety Telematics,408.5,89,1,96.43
TEL-0000890,VEH-00001,CLI-0009,TELDEV-000001,4.2.1,2026-03-08,Synthetic GPS Cloud,78.6,41,3,89.95
TEL-0000891,VEH-00001,CLI-0009,TELDEV-000001,5.0.2,2026-03-09,Synthetic Safety Telematics,124.6,52,4,90.62
TEL-0000892,VEH-00001,CLI-0009,TELDEV-000001,4.3.0,2026-03-10,Synthetic OEM Connect,308.9,67,0,95.86
TEL-0000893,VEH-00001,CLI-0009,TELDEV-000001,5.0.2,2026-03-11,Synthetic OEM Connect,118.2,20,1,88.74
TEL-0000894,VEH-00001,CLI-0009,TELDEV-000001,4.3.0,2026-03-12,Synthetic OEM Connect,379.1,7,6,88.96
TEL-0000895,VEH-00001,CLI-0009,TELDEV-000001,5.0.2,2026-03-13,Synthetic OEM Connect,5.0,95,1,91.82
TEL-0000896,VEH-00001,CLI-0009,TELDEV-000001,4.3.0,2026-03-14,Synthetic Safety Telematics,286.1,86,1,94.83
TEL-0000897,VEH-00107,CLI-0008,TELDEV-000107,5.0.2,2026-03-01,Synthetic OEM Connect,189.3,95,7,92.45
TEL-0000898,VEH-00107,CLI-0008,TELDEV-000107,4.3.0,2026-03-02,Synthetic OEM Connect,131.7,95,3,90.74
TEL-0000899,VEH-00107,CLI-0008,TELDEV-000107,4.2.1,2026-03-03,Synthetic GPS Cloud,290.2,52,7,98.56
TEL-0000900,VEH-00107,CLI-0008,TELDEV-000107,4.3.0,2026-03-04,Synthetic OEM Connect,194.7,59,7,89.83
TEL-0000901,VEH-00107,CLI-0008,TELDEV-000107,5.0.2,2026-03-05,Synthetic OEM Connect,176.2,3,2,97.46
TEL-0000902,VEH-00107,CLI-0008,TELDEV-000107,4.3.0,2026-03-06,Synthetic Safety Telematics,62.7,46,0,93.21
TEL-0000903,VEH-00107,CLI-0008,TELDEV-000107,5.0.2,2026-03-07,Synthetic GPS Cloud,63.4,23,3,89.14
TEL-0000904,VEH-00107,CLI-0008,TELDEV-000107,4.3.0,2026-03-08,Synthetic OEM Connect,63.0,43,3,88.26
TEL-0000905,VEH-00107,CLI-0008,TELDEV-000107,4.3.0,2026-03-09,Synthetic GPS Cloud,127.5,70,4,90.73
TEL-0000906,VEH-00107,CLI-0008,TELDEV-000107,4.3.0,2026-03-10,Synthetic Safety Telematics,304.0,55,6,99.37
TEL-0000907,VEH-00107,CLI-0008,TELDEV-000107,4.2.1,2026-03-11,Synthetic OEM Connect,407.0,7,5,99.54
TEL-0000908,VEH-00107,CLI-0008,TELDEV-000107,4.2.1,2026-03-12,Synthetic OEM Connect,296.5,77,4,89.7
TEL-0000909,VEH-00107,CLI-0008,TELDEV-000107,5.0.2,2026-03-13,Synthetic OEM Connect,337.5,53,7,88.16
TEL-0000910,VEH-00107,CLI-0008,TELDEV-000107,4.3.0,2026-03-14,Synthetic Safety Telematics,66.6,80,4,96.21
TEL-0000911,VEH-00134,CLI-0004,TELDEV-000134,4.3.0,2026-03-01,Synthetic Safety Telematics,51.2,16,4,92.09
TEL-0000912,VEH-00134,CLI-0004,TELDEV-000134,4.3.0,2026-03-02,Synthetic Safety Telematics,362.9,47,7,88.76
TEL-0000913,VEH-00134,CLI-0004,TELDEV-000134,4.3.0,2026-03-03,Synthetic OEM Connect,175.1,26,5,96.26
TEL-0000914,VEH-00134,CLI-0004,TELDEV-000134,4.3.0,2026-03-04,Synthetic Safety Telematics,384.6,60,4,94.66
TEL-0000915,VEH-00134,CLI-0004,TELDEV-000134,5.0.2,2026-03-05,Synthetic OEM Connect,293.3,16,5,97.38
TEL-0000916,VEH-00134,CLI-0004,TELDEV-000134,5.0.2,2026-03-06,Synthetic GPS Cloud,297.4,78,3,97.76
TEL-0000917,VEH-00134,CLI-0004,TELDEV-000134,4.2.1,2026-03-07,Synthetic OEM Connect,236.6,2,5,94.13
TEL-0000918,VEH-00134,CLI-0004,TELDEV-000134,4.2.1,2026-03-08,Synthetic OEM Connect,315.1,79,5,88.98
TEL-0000919,VEH-00134,CLI-0004,TELDEV-000134,4.3.0,2026-03-09,Synthetic OEM Connect,253.1,93,4,88.8
TEL-0000920,VEH-00134,CLI-0004,TELDEV-000134,4.3.0,2026-03-10,Synthetic GPS Cloud,332.3,35,2,92.37
TEL-0000921,VEH-00134,CLI-0004,TELDEV-000134,4.2.1,2026-03-11,Synthetic OEM Connect,103.6,81,0,91.93
TEL-0000922,VEH-00134,CLI-0004,TELDEV-000134,5.0.2,2026-03-12,Synthetic OEM Connect,236.0,34,5,93.82
TEL-0000923,VEH-00134,CLI-0004,TELDEV-000134,4.3.0,2026-03-13,Synthetic Safety Telematics,370.9,25,3,99.49
TEL-0000924,VEH-00134,CLI-0004,TELDEV-000134,5.0.2,2026-03-14,Synthetic Safety Telematics,50.6,93,0,96.83
TEL-0000925,VEH-00041,CLI-0005,TELDEV-000041,4.2.1,2026-03-01,Synthetic Safety Telematics,335.5,36,3,97.49
TEL-0000926,VEH-00041,CLI-0005,TELDEV-000041,4.3.0,2026-03-02,Synthetic Safety Telematics,343.8,1,4,91.13
TEL-0000927,VEH-00041,CLI-0005,TELDEV-000041,4.2.1,2026-03-03,Synthetic OEM Connect,10.6,83,6,88.94
TEL-0000928,VEH-00041,CLI-0005,TELDEV-000041,4.3.0,2026-03-04,Synthetic GPS Cloud,187.6,48,2,95.13
TEL-0000929,VEH-00041,CLI-0005,TELDEV-000041,4.3.0,2026-03-05,Synthetic GPS Cloud,393.5,58,4,90.37
TEL-0000930,VEH-00041,CLI-0005,TELDEV-000041,5.0.2,2026-03-06,Synthetic OEM Connect,119.6,75,2,91.87
TEL-0000931,VEH-00041,CLI-0005,TELDEV-000041,4.2.1,2026-03-07,Synthetic GPS Cloud,22.0,41,7,92.43
TEL-0000932,VEH-00041,CLI-0005,TELDEV-000041,4.3.0,2026-03-08,Synthetic Safety Telematics,157.5,3,6,95.76
TEL-0000933,VEH-00041,CLI-0005,TELDEV-000041,4.3.0,2026-03-09,Synthetic GPS Cloud,137.2,4,4,91.89
TEL-0000934,VEH-00041,CLI-0005,TELDEV-000041,5.0.2,2026-03-10,Synthetic GPS Cloud,371.0,7,2,93.96
TEL-0000935,VEH-00041,CLI-0005,TELDEV-000041,4.2.1,2026-03-11,Synthetic GPS Cloud,63.7,66,2,99.28
TEL-0000936,VEH-00041,CLI-0005,TELDEV-000041,4.2.1,2026-03-12,Synthetic GPS Cloud,317.0,45,5,88.97
TEL-0000937,VEH-00041,CLI-0005,TELDEV-000041,4.3.0,2026-03-13,Synthetic GPS Cloud,206.8,69,0,94.3
TEL-0000938,VEH-00041,CLI-0005,TELDEV-000041,5.0.2,2026-03-14,Synthetic OEM Connect,291.7,70,1,97.77
TEL-0000939,VEH-00148,CLI-0005,TELDEV-000148,4.3.0,2026-03-01,Synthetic GPS Cloud,48.4,33,3,90.87
TEL-0000940,VEH-00148,CLI-0005,TELDEV-000148,5.0.2,2026-03-02,Synthetic Safety Telematics,234.2,6,3,93.74
TEL-0000941,VEH-00148,CLI-0005,TELDEV-000148,4.2.1,2026-03-03,Synthetic GPS Cloud,318.6,19,2,94.01
TEL-0000942,VEH-00148,CLI-0005,TELDEV-000148,4.3.0,2026-03-04,Synthetic OEM Connect,317.5,85,6,88.23
TEL-0000943,VEH-00148,CLI-0005,TELDEV-000148,4.3.0,2026-03-05,Synthetic OEM Connect,9.9,91,6,94.6
TEL-0000944,VEH-00148,CLI-0005,TELDEV-000148,4.2.1,2026-03-06,Synthetic GPS Cloud,247.7,26,3,94.99
TEL-0000945,VEH-00148,CLI-0005,TELDEV-000148,4.2.1,2026-03-07,Synthetic OEM Connect,294.8,74,5,94.11
TEL-0000946,VEH-00148,CLI-0005,TELDEV-000148,4.2.1,2026-03-08,Synthetic OEM Connect,89.4,68,0,98.98
TEL-0000947,VEH-00148,CLI-0005,TELDEV-000148,5.0.2,2026-03-09,Synthetic Safety Telematics,118.2,71,5,94.13
TEL-0000948,VEH-00148,CLI-0005,TELDEV-000148,4.2.1,2026-03-10,Synthetic GPS Cloud,316.8,32,5,90.35
TEL-0000949,VEH-00148,CLI-0005,TELDEV-000148,4.3.0,2026-03-11,Synthetic OEM Connect,50.1,36,7,88.35
TEL-0000950,VEH-00148,CLI-0005,TELDEV-000148,5.0.2,2026-03-12,Synthetic Safety Telematics,282.2,51,3,90.22
TEL-0000951,VEH-00148,CLI-0005,TELDEV-000148,4.2.1,2026-03-13,Synthetic OEM Connect,337.9,95,3,90.4
TEL-0000952,VEH-00148,CLI-0005,TELDEV-000148,5.0.2,2026-03-14,Synthetic Safety Telematics,313.9,88,3,98.64
TEL-0000953,VEH-00133,CLI-0012,TELDEV-000133,4.3.0,2026-03-01,Synthetic OEM Connect,194.8,82,3,94.8
TEL-0000954,VEH-00133,CLI-0012,TELDEV-000133,4.3.0,2026-03-02,Synthetic GPS Cloud,214.7,39,0,90.6
TEL-0000955,VEH-00133,CLI-0012,TELDEV-000133,4.2.1,2026-03-03,Synthetic OEM Connect,86.7,92,6,96.64
TEL-0000956,VEH-00133,CLI-0012,TELDEV-000133,4.3.0,2026-03-04,Synthetic OEM Connect,252.8,21,7,93.76
TEL-0000957,VEH-00133,CLI-0012,TELDEV-000133,5.0.2,2026-03-05,Synthetic OEM Connect,333.9,85,3,88.93
TEL-0000958,VEH-00133,CLI-0012,TELDEV-000133,4.2.1,2026-03-06,Synthetic GPS Cloud,358.1,79,0,98.29
TEL-0000959,VEH-00133,CLI-0012,TELDEV-000133,4.3.0,2026-03-07,Synthetic GPS Cloud,127.4,48,2,89.17
TEL-0000960,VEH-00133,CLI-0012,TELDEV-000133,4.3.0,2026-03-08,Synthetic GPS Cloud,271.2,54,5,88.91
TEL-0000961,VEH-00133,CLI-0012,TELDEV-000133,4.3.0,2026-03-09,Synthetic Safety Telematics,9.4,4,1,91.62
TEL-0000962,VEH-00133,CLI-0012,TELDEV-000133,4.3.0,2026-03-10,Synthetic OEM Connect,390.7,26,1,99.03
TEL-0000963,VEH-00133,CLI-0012,TELDEV-000133,5.0.2,2026-03-11,Synthetic Safety Telematics,333.0,60,2,88.17
TEL-0000964,VEH-00133,CLI-0012,TELDEV-000133,4.2.1,2026-03-12,Synthetic Safety Telematics,98.6,74,4,91.24
TEL-0000965,VEH-00133,CLI-0012,TELDEV-000133,5.0.2,2026-03-13,Synthetic Safety Telematics,201.5,93,2,90.59
TEL-0000966,VEH-00133,CLI-0012,TELDEV-000133,4.3.0,2026-03-14,Synthetic Safety Telematics,158.5,4,7,93.19
TEL-0000967,VEH-00121,CLI-0011,TELDEV-000121,4.3.0,2026-03-01,Synthetic OEM Connect,73.5,1,0,95.88
TEL-0000968,VEH-00121,CLI-0011,TELDEV-000121,4.3.0,2026-03-02,Synthetic Safety Telematics,118.3,61,3,97.62
TEL-0000969,VEH-00121,CLI-0011,TELDEV-000121,4.2.1,2026-03-03,Synthetic Safety Telematics,114.2,24,3,96.28
TEL-0000970,VEH-00121,CLI-0011,TELDEV-000121,4.2.1,2026-03-04,Synthetic Safety Telematics,18.5,72,6,94.71
TEL-0000971,VEH-00121,CLI-0011,TELDEV-000121,5.0.2,2026-03-05,Synthetic OEM Connect,332.6,91,0,91.44
TEL-0000972,VEH-00121,CLI-0011,TELDEV-000121,4.2.1,2026-03-06,Synthetic Safety Telematics,154.3,60,2,92.48
TEL-0000973,VEH-00121,CLI-0011,TELDEV-000121,4.3.0,2026-03-07,Synthetic Safety Telematics,231.4,18,5,96.82
TEL-0000974,VEH-00121,CLI-0011,TELDEV-000121,4.3.0,2026-03-08,Synthetic OEM Connect,73.1,51,5,93.61
TEL-0000975,VEH-00121,CLI-0011,TELDEV-000121,4.3.0,2026-03-09,Synthetic OEM Connect,62.0,86,7,96.11
TEL-0000976,VEH-00121,CLI-0011,TELDEV-000121,4.3.0,2026-03-10,Synthetic OEM Connect,403.8,11,4,98.62
TEL-0000977,VEH-00121,CLI-0011,TELDEV-000121,4.3.0,2026-03-11,Synthetic OEM Connect,271.1,57,2,98.68
TEL-0000978,VEH-00121,CLI-0011,TELDEV-000121,4.3.0,2026-03-12,Synthetic Safety Telematics,385.7,80,2,95.19
TEL-0000979,VEH-00121,CLI-0011,TELDEV-000121,5.0.2,2026-03-13,Synthetic Safety Telematics,349.4,20,2,99.73
TEL-0000980,VEH-00121,CLI-0011,TELDEV-000121,4.2.1,2026-03-14,Synthetic Safety Telematics,166.5,53,1,99.89
TEL-0000981,VEH-00122,CLI-0013,TELDEV-000122,5.0.2,2026-03-01,Synthetic GPS Cloud,218.2,73,0,91.06
TEL-0000982,VEH-00122,CLI-0013,TELDEV-000122,5.0.2,2026-03-02,Synthetic Safety Telematics,395.8,94,3,96.21
TEL-0000983,VEH-00122,CLI-0013,TELDEV-000122,4.3.0,2026-03-03,Synthetic OEM Connect,49.1,93,5,94.58
TEL-0000984,VEH-00122,CLI-0013,TELDEV-000122,4.3.0,2026-03-04,Synthetic Safety Telematics,275.9,50,3,94.92
TEL-0000985,VEH-00122,CLI-0013,TELDEV-000122,5.0.2,2026-03-05,Synthetic OEM Connect,288.9,13,3,95.69
TEL-0000986,VEH-00122,CLI-0013,TELDEV-000122,4.3.0,2026-03-06,Synthetic GPS Cloud,350.4,24,0,98.72
TEL-0000987,VEH-00122,CLI-0013,TELDEV-000122,5.0.2,2026-03-07,Synthetic GPS Cloud,208.0,9,4,90.9
TEL-0000988,VEH-00122,CLI-0013,TELDEV-000122,4.3.0,2026-03-08,Synthetic OEM Connect,346.6,69,1,99.42
TEL-0000989,VEH-00122,CLI-0013,TELDEV-000122,4.2.1,2026-03-09,Synthetic GPS Cloud,6.8,37,1,90.49
TEL-0000990,VEH-00122,CLI-0013,TELDEV-000122,5.0.2,2026-03-10,Synthetic GPS Cloud,28.1,57,1,93.06
TEL-0000991,VEH-00122,CLI-0013,TELDEV-000122,4.3.0,2026-03-11,Synthetic Safety Telematics,169.3,89,4,92.12
TEL-0000992,VEH-00122,CLI-0013,TELDEV-000122,4.3.0,2026-03-12,Synthetic GPS Cloud,127.6,79,7,95.62
TEL-0000993,VEH-00122,CLI-0013,TELDEV-000122,5.0.2,2026-03-13,Synthetic GPS Cloud,285.2,4,7,91.84
TEL-0000994,VEH-00122,CLI-0013,TELDEV-000122,4.2.1,2026-03-14,Synthetic OEM Connect,294.3,49,1,93.07
TEL-0000995,VEH-00094,CLI-0013,TELDEV-000094,5.0.2,2026-03-01,Synthetic Safety Telematics,369.9,87,7,99.94
TEL-0000996,VEH-00094,CLI-0013,TELDEV-000094,4.3.0,2026-03-02,Synthetic GPS Cloud,404.4,11,7,91.03
TEL-0000997,VEH-00094,CLI-0013,TELDEV-000094,4.2.1,2026-03-03,Synthetic GPS Cloud,103.1,91,1,93.46
TEL-0000998,VEH-00094,CLI-0013,TELDEV-000094,5.0.2,2026-03-04,Synthetic OEM Connect,101.4,60,0,91.87
TEL-0000999,VEH-00094,CLI-0013,TELDEV-000094,5.0.2,2026-03-05,Synthetic Safety Telematics,358.9,27,6,89.14
TEL-0001000,VEH-00094,CLI-0013,TELDEV-000094,5.0.2,2026-03-06,Synthetic GPS Cloud,249.2,86,0,99.23
TEL-0001001,VEH-00094,CLI-0013,TELDEV-000094,4.3.0,2026-03-07,Synthetic GPS Cloud,210.9,59,4,96.37
TEL-0001002,VEH-00094,CLI-0013,TELDEV-000094,4.3.0,2026-03-08,Synthetic Safety Telematics,274.6,6,4,95.03
TEL-0001003,VEH-00094,CLI-0013,TELDEV-000094,5.0.2,2026-03-09,Synthetic Safety Telematics,206.3,57,4,98.24
TEL-0001004,VEH-00094,CLI-0013,TELDEV-000094,4.2.1,2026-03-10,Synthetic OEM Connect,252.5,54,1,96.24
TEL-0001005,VEH-00094,CLI-0013,TELDEV-000094,4.2.1,2026-03-11,Synthetic GPS Cloud,202.5,31,0,92.65
TEL-0001006,VEH-00094,CLI-0013,TELDEV-000094,5.0.2,2026-03-12,Synthetic Safety Telematics,380.3,48,0,91.63
TEL-0001007,VEH-00094,CLI-0013,TELDEV-000094,4.2.1,2026-03-13,Synthetic OEM Connect,363.5,74,7,90.74
TEL-0001008,VEH-00094,CLI-0013,TELDEV-000094,4.3.0,2026-03-14,Synthetic Safety Telematics,398.2,14,1,89.97
TEL-0001009,VEH-00021,CLI-0018,TELDEV-000021,4.2.1,2026-03-01,Synthetic Safety Telematics,411.1,77,0,93.26
